2009,1,19,HBAN,SELL,100
2009,1,14,TER,BUY,100
2009,1,19,TER,SELL,100
2009,1,20,FITB,BUY,100
2009,1,25,FITB,SELL,100
2009,1,20,RF,BUY,100
2009,1,25,RF,SELL,100
2009,1,20,TER,BUY,100
2009,1,25,TER,SELL,100
2009,1,29,TER,BUY,100
2009,2,3,TER,SELL,100
2009,2,3,GCI,BUY,100
2009,2,8,GCI,SELL,100
2009,2,4,BAC,BUY,100
2009,2,9,BAC,SELL,100
2009,2,10,HST,BUY,100
2009,2,15,HST,SELL,100
2009,2,10,TER,BUY,100
2009,2,15,TER,SELL,100
2009,2,13,WYN,BUY,100
2009,2,18,WYN,SELL,100
2009,2,17,BAC,BUY,100
2009,2,22,BAC,SELL,100
2009,2,19,CBS,BUY,100
2009,2,24,CBS,SELL,100
2009,2,23,JBL,BUY,100
2009,2,28,JBL,SELL,100
2009,2,25,CBS,BUY,100
2009,3,2,CBS,SELL,100
2009,2,25,GT,BUY,100
2009,3,2,GT,SELL,100
2009,2,27,BAC,BUY,100
2009,3,4,BAC,SELL,100
2009,2,27,SLM,BUY,100
2009,3,4,SLM,SELL,100
2009,3,2,AIV,BUY,100
2009,3,7,AIV,SELL,100
2009,3,2,MAS,BUY,100
2009,3,7,MAS,SELL,100
2009,3,2,TIE,BUY,100
2009,3,7,TIE,SELL,100
2009,3,2,TXT,BUY,100
2009,3,7,TXT,SELL,100
2009,3,2,XRX,BUY,100
2009,3,7,XRX,SELL,100
2009,3,3,HIG,BUY,100
2009,3,8,HIG,SELL,100
2009,3,3,IP,BUY,100
2009,3,8,IP,SELL,100
2009,3,3,NWL,BUY,100
2009,3,8,NWL,SELL,100
2009,3,5,AIV,BUY,100
2009,3,10,AIV,SELL,100
2009,3,5,DFS,BUY,100
2009,3,10,DFS,SELL,100
2009,3,5,HIG,BUY,100
2009,3,10,HIG,SELL,100
2009,3,5,NWL,BUY,100
2009,3,10,NWL,SELL,100
2009,3,9,AES,BUY,100
2009,3,14,AES,SELL,100
2009,3,9,NWSA,BUY,100
2009,3,14,NWSA,SELL,100
2009,3,19,XL,BUY,100
2009,3,24,XL,SELL,100
2009,3,20,XRX,BUY,100
2009,3,25,XRX,SELL,100
2009,3,27,CBG,BUY,100
2009,4,1,CBG,SELL,100
2009,3,30,AIV,BUY,100
2009,4,4,AIV,SELL,100
2009,3,30,XRX,BUY,100
2009,4,4,XRX,SELL,100
2009,4,6,CBG,BUY,100
2009,4,11,CBG,SELL,100
2009,4,6,XRX,BUY,100
2009,4,11,XRX,SELL,100
2009,4,7,HST,BUY,100
2009,4,12,HST,SELL,100
2009,4,7,TER,BUY,100
2009,4,12,TER,SELL,100
2009,4,14,RF,BUY,100
2009,4,19,RF,SELL,100
2009,4,17,SLM,BUY,100
2009,4,22,SLM,SELL,100
2009,4,20,MU,BUY,100
2009,4,25,MU,SELL,100
2009,4,20,TER,BUY,100
2009,4,25,TER,SELL,100
2009,4,23,MU,BUY,100
2009,4,28,MU,SELL,100
2009,4,27,JDSU,BUY,100
2009,5,2,JDSU,SELL,100
2009,4,27,RF,BUY,100
2009,5,2,RF,SELL,100
2009,4,30,JDSU,BUY,100
2009,5,5,JDSU,SELL,100
2009,4,30,SLM,BUY,100
2009,5,5,SLM,SELL,100
2009,5,7,GCI,BUY,100
2009,5,12,GCI,SELL,100
2009,5,7,JDSU,BUY,100
2009,5,12,JDSU,SELL,100
2009,5,7,MU,BUY,100
2009,5,12,MU,SELL,100
2009,5,11,JDSU,BUY,100
2009,5,16,JDSU,SELL,100
2009,5,12,GCI,BUY,100
2009,5,17,GCI,SELL,100
2009,5,13,F,BUY,100
2009,5,18,F,SELL,100
2009,5,13,GNW,BUY,100
2009,5,18,GNW,SELL,100
2009,5,13,HBAN,BUY,100
2009,5,18,HBAN,SELL,100
2009,5,13,RF,BUY,100
2009,5,18,RF,SELL,100
2009,5,13,S,BUY,100
2009,5,18,S,SELL,100
2009,5,20,RF,BUY,100
2009,5,25,RF,SELL,100
2009,5,21,GNW,BUY,100
2009,5,26,GNW,SELL,100
2009,5,27,GNW,BUY,100
2009,6,1,GNW,SELL,100
2009,5,27,KEY,BUY,100
2009,6,1,KEY,SELL,100
2009,5,28,GCI,BUY,100
2009,6,2,GCI,SELL,100
2009,6,1,KEY,BUY,100
2009,6,6,KEY,SELL,100
2009,6,2,GCI,BUY,100
2009,6,7,GCI,SELL,100
2009,6,3,MU,BUY,100
2009,6,8,MU,SELL,100
2009,6,3,S,BUY,100
2009,6,8,S,SELL,100
2009,6,8,S,BUY,100
2009,6,13,S,SELL,100
2009,6,19,S,BUY,100
2009,6,24,S,SELL,100
2009,6,23,MU,BUY,100
2009,6,28,MU,SELL,100
2009,7,2,IPG,BUY,100
2009,7,7,IPG,SELL,100
2009,7,2,MU,BUY,100
2009,7,7,MU,SELL,100
2009,7,7,JDSU,BUY,100
2009,7,12,JDSU,SELL,100
2009,7,21,GCI,BUY,100
2009,7,26,GCI,SELL,100
2009,7,21,KEY,BUY,100
2009,7,26,KEY,SELL,100
2009,8,11,LSI,BUY,100
2009,8,16,LSI,SELL,100
2009,8,17,LSI,BUY,100
2009,8,22,LSI,SELL,100
2009,8,20,LSI,BUY,100
2009,8,25,LSI,SELL,100
2009,9,1,C,BUY,100
2009,9,6,C,SELL,100
2009,9,2,LSI,BUY,100
2009,9,7,LSI,SELL,100
2009,9,23,MSI,BUY,100
2009,9,28,MSI,SELL,100
2009,10,1,MSI,BUY,100
2009,10,6,MSI,SELL,100
2009,10,8,MSI,BUY,100
2009,10,13,MSI,SELL,100
2009,10,15,C,BUY,100
2009,10,20,C,SELL,100
2009,10,28,AMD,BUY,100
2009,11,2,AMD,SELL,100
2009,10,28,LSI,BUY,100
2009,11,2,LSI,SELL,100
2009,10,28,RF,BUY,100
2009,11,2,RF,SELL,100
2009,10,30,RF,BUY,100
2009,11,4,RF,SELL,100
2009,11,3,LSI,BUY,100
2009,11,8,LSI,SELL,100
2009,11,19,MSI,BUY,100
2009,11,24,MSI,SELL,100
2009,11,27,THC,BUY,100
2009,12,2,THC,SELL,100
2009,12,9,MSI,BUY,100
2009,12,14,MSI,SELL,100
2009,12,14,MSI,BUY,100
2009,12,19,MSI,SELL,100
2009,12,18,THC,BUY,100
2009,12,23,THC,SELL,100
