Date,Open,High,Low,Close,Volume,Adj Close
2014-01-07,1194.69,1194.69,1194.69,1194.69,000,1194.69
2014-01-06,1182.38,1182.38,1182.38,1182.38,000,1182.38
2014-01-03,1182.99,1182.99,1182.99,1182.99,000,1182.99
2014-01-02,1166.65,1166.65,1166.65,1166.65,000,1166.65
2013-12-31,1166.82,1166.82,1166.82,1166.82,000,1166.82
2013-12-30,1166.82,1166.82,1166.82,1166.82,000,1166.82
2013-12-27,1164.43,1164.43,1164.43,1164.43,000,1164.43
2013-12-24,1164.15,1164.15,1164.15,1164.15,000,1164.15
2013-12-23,1164.15,1164.15,1164.15,1164.15,000,1164.15
2013-12-20,1156.88,1156.88,1156.88,1156.88,000,1156.88
2013-12-19,1156.68,1156.68,1156.68,1156.68,000,1156.68
2013-12-18,1143.03,1143.03,1143.03,1143.03,000,1143.03
2013-12-17,1128.29,1128.29,1128.29,1128.29,000,1128.29
2013-12-16,1122.34,1122.34,1122.34,1122.34,000,1122.34
2013-12-13,1110.92,1110.92,1110.92,1110.92,000,1110.92
2013-12-12,1115.08,1115.08,1115.08,1115.08,000,1115.08
2013-12-11,1130.29,1130.29,1130.29,1130.29,000,1130.29
2013-12-10,1137.00,1137.00,1137.00,1137.00,000,1137.00
2013-12-09,1141.90,1141.90,1141.90,1141.90,000,1141.90
2013-12-06,1131.43,1131.43,1131.43,1131.43,000,1131.43
2013-12-05,1118.07,1118.07,1118.07,1118.07,000,1118.07
2013-12-04,1121.98,1121.98,1121.98,1121.98,000,1121.98
2013-12-03,1134.76,1134.76,1134.76,1134.76,000,1134.76
2013-12-02,1156.24,1156.24,1156.24,1156.24,000,1156.24
2013-11-29,1154.89,1154.89,1154.89,1154.89,000,1154.89
2013-11-28,1151.53,1151.53,1151.53,1151.53,000,1151.53
2013-11-27,1149.94,1149.94,1149.94,1149.94,000,1149.94
2013-11-26,1147.81,1147.81,1147.81,1147.81,000,1147.81
2013-11-25,1145.20,1145.20,1145.20,1145.20,000,1145.20
2013-11-22,1135.55,1135.55,1135.55,1135.55,000,1135.55
2013-11-21,1135.29,1135.29,1135.29,1135.29,000,1135.29
2013-11-20,1139.15,1139.15,1139.15,1139.15,000,1139.15
2013-11-19,1146.36,1146.36,1146.36,1146.36,000,1146.36
2013-11-18,1157.37,1157.37,1157.37,1157.37,000,1157.37
2013-11-15,1153.22,1153.22,1153.22,1153.22,000,1153.22
2013-11-14,1145.91,1145.91,1145.91,1145.91,000,1145.91
2013-11-13,1124.27,1124.27,1124.27,1124.27,000,1124.27
2013-11-12,1126.29,1126.29,1126.29,1126.29,000,1126.29
2013-11-11,1140.71,1140.71,1140.71,1140.71,000,1140.71
2013-11-08,1134.06,1134.06,1134.06,1134.06,000,1134.06
2013-11-07,1141.91,1141.91,1141.91,1141.91,000,1141.91
2013-11-06,1141.85,1141.85,1141.85,1141.85,000,1141.85
2013-11-05,1130.69,1130.69,1130.69,1130.69,000,1130.69
2013-11-04,1139.25,1139.25,1139.25,1139.25,000,1139.25
2013-11-01,1136.08,1136.08,1136.08,1136.08,000,1136.08
2013-10-31,1129.85,1129.85,1129.85,1129.85,000,1129.85
2013-10-30,1128.03,1128.03,1128.03,1128.03,000,1128.03
2013-10-29,1125.29,1125.29,1125.29,1125.29,000,1125.29
2013-10-28,1122.31,1122.31,1122.31,1122.31,000,1122.31
2013-10-25,1119.45,1119.45,1119.45,1119.45,000,1119.45
2013-10-24,1120.48,1120.48,1120.48,1120.48,000,1120.48
2013-10-23,1118.72,1118.72,1118.72,1118.72,000,1118.72
2013-10-22,1122.77,1122.77,1122.77,1122.77,000,1122.77
2013-10-21,1118.81,1118.81,1118.81,1118.81,000,1118.81
2013-10-18,1104.10,1104.10,1104.10,1104.10,000,1104.10
2013-10-17,1097.17,1097.17,1097.17,1097.17,000,1097.17
2013-10-16,1098.26,1098.26,1098.26,1098.26,000,1098.26
2013-10-15,1099.22,1099.22,1099.22,1099.22,000,1099.22
2013-10-14,1087.27,1087.27,1087.27,1087.27,000,1087.27
2013-10-11,1088.20,1088.20,1088.20,1088.20,000,1088.20
2013-10-10,1085.05,1085.05,1085.05,1085.05,000,1085.05
2013-10-09,1068.70,1068.70,1068.70,1068.70,000,1068.70
2013-10-08,1079.88,1079.88,1079.88,1079.88,000,1079.88
2013-10-07,1089.14,1089.14,1089.14,1089.14,000,1089.14
2013-10-04,1094.47,1094.47,1094.47,1094.47,000,1094.47
2013-10-03,1093.58,1093.58,1093.58,1093.58,000,1093.58
2013-10-02,1095.16,1095.16,1095.16,1095.16,000,1095.16
2013-10-01,1090.73,1090.73,1090.73,1090.73,000,1090.73
2013-09-30,1083.51,1083.51,1083.51,1083.51,000,1083.51
2013-09-27,1087.69,1087.69,1087.69,1087.69,000,1087.69
2013-09-26,1079.54,1079.54,1079.54,1079.54,000,1079.54
2013-09-25,1077.90,1077.90,1077.90,1077.90,000,1077.90
2013-09-24,1071.75,1071.75,1071.75,1071.75,000,1071.75
2013-09-23,1070.52,1070.52,1070.52,1070.52,000,1070.52
2013-09-20,1067.49,1067.49,1067.49,1067.49,000,1067.49
2013-09-19,1074.54,1074.54,1074.54,1074.54,000,1074.54
2013-09-18,1072.19,1072.19,1072.19,1072.19,000,1072.19
2013-09-17,1070.61,1070.61,1070.61,1070.61,000,1070.61
2013-09-16,1075.93,1075.93,1075.93,1075.93,000,1075.93
2013-09-13,1063.45,1063.45,1063.45,1063.45,000,1063.45
2013-09-12,1062.79,1062.79,1062.79,1062.79,000,1062.79
2013-09-11,1058.01,1058.01,1058.01,1058.01,000,1058.01
2013-09-10,1063.63,1063.63,1063.63,1063.63,000,1063.63
2013-09-09,1046.75,1046.75,1046.75,1046.75,000,1046.75
2013-09-06,1044.11,1044.11,1044.11,1044.11,000,1044.11
2013-09-05,1050.93,1050.93,1050.93,1050.93,000,1050.93
2013-09-04,1041.98,1041.98,1041.98,1041.98,000,1041.98
2013-09-03,1035.53,1035.53,1035.53,1035.53,000,1035.53
2013-09-02,1036.56,1036.56,1036.56,1036.56,000,1036.56
2013-08-30,1019.84,1019.84,1019.84,1019.84,000,1019.84
2013-08-29,1026.23,1026.23,1026.23,1026.23,000,1026.23
2013-08-28,1010.12,1010.12,1010.12,1010.12,000,1010.12
2013-08-27,1021.03,1021.03,1021.03,1021.03,000,1021.03
2013-08-26,1045.81,1045.81,1045.81,1045.81,000,1045.81
2013-08-23,1041.20,1041.20,1041.20,1041.20,000,1041.20
2013-08-22,1039.15,1039.15,1039.15,1039.15,000,1039.15
2013-08-21,1020.93,1020.93,1020.93,1020.93,000,1020.93
2013-08-20,1022.50,1022.50,1022.50,1022.50,000,1022.50
2013-08-19,1028.69,1028.69,1028.69,1028.69,000,1028.69
2013-08-16,1030.99,1030.99,1030.99,1030.99,000,1030.99
2013-08-15,1032.15,1032.15,1032.15,1032.15,000,1032.15
2013-08-14,1042.05,1042.05,1042.05,1042.05,000,1042.05
2013-08-13,1030.37,1030.37,1030.37,1030.37,000,1030.37
2013-08-12,1027.01,1027.01,1027.01,1027.01,000,1027.01
2013-08-09,1020.92,1020.92,1020.92,1020.92,000,1020.92
2013-08-08,1018.82,1018.82,1018.82,1018.82,000,1018.82
2013-08-07,1014.81,1014.81,1014.81,1014.81,000,1014.81
2013-08-06,1009.91,1009.91,1009.91,1009.91,000,1009.91
2013-08-05,1010.19,1010.19,1010.19,1010.19,000,1010.19
2013-08-02,1002.76,1002.76,1002.76,1002.76,000,1002.76
2013-08-01,1004.41,1004.41,1004.41,1004.41,000,1004.41
2013-07-31,996.76,996.76,996.76,996.76,000,996.76
2013-07-30,996.21,996.21,996.21,996.21,000,996.21
2013-07-29,988.61,988.61,988.61,988.61,000,988.61
2013-07-26,987.18,987.18,987.18,987.18,000,987.18
2013-07-25,987.83,987.83,987.83,987.83,000,987.83
2013-07-24,999.55,999.55,999.55,999.55,000,999.55
2013-07-23,991.61,991.61,991.61,991.61,000,991.61
2013-07-22,997.61,997.61,997.61,997.61,000,997.61
2013-07-19,991.97,991.97,991.97,991.97,000,991.97
2013-07-18,997.58,997.58,997.58,997.58,000,997.58
2013-07-17,987.82,987.82,987.82,987.82,000,987.82
2013-07-16,990.99,990.99,990.99,990.99,000,990.99
2013-07-15,994.47,994.47,994.47,994.47,000,994.47
2013-07-12,991.68,991.68,991.68,991.68,000,991.68
2013-07-11,986.72,986.72,986.72,986.72,000,986.72
2013-07-10,971.93,971.93,971.93,971.93,000,971.93
2013-07-09,972.52,972.52,972.52,972.52,000,972.52
2013-07-08,966.31,966.31,966.31,966.31,000,966.31
2013-07-05,952.42,952.42,952.42,952.42,000,952.42
2013-07-04,961.33,961.33,961.33,961.33,000,961.33
2013-07-03,944.96,944.96,944.96,944.96,000,944.96
2013-07-02,952.33,952.33,952.33,952.33,000,952.33
2013-07-01,955.15,955.15,955.15,955.15,000,955.15
2013-06-28,946.35,946.35,946.35,946.35,000,946.35
2013-06-27,952.82,952.82,952.82,952.82,000,952.82
2013-06-26,931.13,931.13,931.13,931.13,000,931.13
2013-06-25,909.74,909.74,909.74,909.74,000,909.74
2013-06-24,898.31,898.31,898.31,898.31,000,898.31
2013-06-21,920.12,920.12,920.12,920.12,000,920.12
2013-06-20,933.62,933.62,933.62,933.62,000,933.62
2013-06-19,958.37,958.37,958.37,958.37,000,958.37
2013-06-18,959.02,959.02,959.02,959.02,000,959.02
2013-06-17,952.11,952.11,952.11,952.11,000,952.11
2013-06-14,947.36,947.36,947.36,947.36,000,947.36
2013-06-13,945.00,945.00,945.00,945.00,000,945.00
2013-06-12,953.11,953.11,953.11,953.11,000,953.11
2013-06-11,955.47,955.47,955.47,955.47,000,955.47
2013-06-10,961.98,961.98,961.98,961.98,000,961.98
2013-06-07,956.03,956.03,956.03,956.03,000,956.03
2013-06-06,947.19,947.19,947.19,947.19,000,947.19
2013-06-05,950.59,950.59,950.59,950.59,000,950.59
2013-06-04,957.92,957.92,957.92,957.92,000,957.92
2013-06-03,955.05,955.05,955.05,955.05,000,955.05
2013-05-31,964.92,964.92,964.92,964.92,000,964.92
2013-05-30,969.06,969.06,969.06,969.06,000,969.06
2013-05-29,966.38,966.38,966.38,966.38,000,966.38
2013-05-28,979.26,979.26,979.26,979.26,000,979.26
2013-05-27,968.53,968.53,968.53,968.53,000,968.53
2013-05-24,957.98,957.98,957.98,957.98,000,957.98
2013-05-23,960.99,960.99,960.99,960.99,000,960.99
2013-05-22,975.80,975.80,975.80,975.80,000,975.80
2013-05-21,968.87,968.87,968.87,968.87,000,968.87
2013-05-20,971.28,971.28,971.28,971.28,000,971.28
2013-05-17,967.46,967.46,967.46,967.46,000,967.46
2013-05-16,970.40,970.40,970.40,970.40,000,970.40
2013-05-15,966.69,966.69,966.69,966.69,000,966.69
2013-05-14,962.73,962.73,962.73,962.73,000,962.73
2013-05-13,951.32,951.32,951.32,951.32,000,951.32
2013-05-10,948.36,948.36,948.36,948.36,000,948.36
2013-05-09,946.49,946.49,946.49,946.49,000,946.49
